uuid,name,address,city,zip,exists_file1,exists_file2,number_of_occurrences
182e58d57534087fffbd44fcd49a2dcc0b7b18872bc1ad08480a1c7e8472b275,CLINTON SCHOOL OF PUBLIC SERVICE,1200 PRESIDENT CLINTON AVE,LITTLE ROCK,72201,true,false,2
2cf74d8b8a40abde9191f3cb369eb7266b60d1020236698604960f74d6bdc5d7,JDML GROUP INC,135 GRANITE STREET,WESTERLY,2891,true,false,2
235306cc0a919871adef1e337f15a2235425f16ae8c809d4d270a76c1e4cd724,ESPEY GIN COMPANY INC,9040 COLLEGE STREET,MC LEMORESVILLE,38235,true,false,2
20a708ddee141284cc127d6af795332e1c6703d4c9abf1eb960de81a4797c5e8,STRATEGIC RESOURCES INC,CAMP ATTERBURY PO 5000,EDINBURGH,46124,true,false,2
819793dc56b2a5cb3c7f20465ea69ec5156da81b8054021d4526e064dc75389d,WOODSTOCK ORCHARDS LLC,494 ROUTE 169,WOODSTOCK,6281,true,false,2
6c1114f4f3b231da64fc0223b77de69802d365e8af88afc3b14a6dbab739240a,EMBASSY LIVING SOLUTIONS,26105 ORCHARD LAKE RD,FARMINGTON,48334,true,false,2
0da7c17a2b3b77f9355148a5bd7b2bbb39111585e5720ec6fbd02074e5d2e24c,CENTERPOINT ENERGY SERVICES INC,800 LASALLE AVE,MINNEAPOLIS,55459,true,false,2
8e642b5102fd3a4d76ee97c48ec8b50768bfca3b4b89288dc8aa8614c0e52f91,V3IT CONSULTING INC,1717 N NAPER BLVD SUITE 103,NAPERVILLE,60563,true,false,2
c872139de05e8fb4b7b77cd4ece005a16928fb9159e788ef60e0b417c9e23871,DELTA SCOTCH PLAINS,2040 ROUTE 22 EAST,SCOTCH PLAINS,7076,true,false,2
6251dddb34f849ddc63cda432f99fbfef5d6f65de178d7afa89d964a9c2de223,CABLEVISION,5 RESEARCH DRIVE,SHELTON,6484,true,false,2
3c108487b46cbfe21ead95a4ae8f3bbf2541dfccbe2922111c5dd497eada56f9,SAN BLAS MEXICAN RESTAURANT,21450 SALAMO RD,WEST LINN,97068,true,false,2
dc8facf67b2af742d93909eb7db3905dc51db316a030fe966b07af1cba1fbf77,BUREAU OF SECURITY SPECIALISTS INC,29 BOONE TRAIL,NORTH WILKESBORO,28659,true,false,2
6a980fe8f8abf003a33eb7896dda8f5dc80879a78134888c60f6cc9ce20f0a57,4 QUARTERS EXCAVATION  DEVELOPMENT,PO BOX 2478,CHEYENNE,82003,true,false,2
faeb55f9afa8eae47fb8bd076b2913c24a72fdab9c2e93be2f8814eaa54c994c,THE HEALING SANCTUARY LLC,1495 FORD STREET,COLORADO SPRINGS,80915,true,false,2
55d6d600d40f177745cad8bd194dc92843d66cbbcda19e1a49113fceec450a17,JAMES L OATES III ENTERPRISES INC,PO BOX 267,REGISTER,30452,true,false,2
58e7f5c8a28971342dfe858e9fb4f4181822605ba81ff5a1278dcbe075fd3ee6,ARC SAN JOAQUIN,215 EAST FLORA,STOCKTON,95202,true,false,2
1de96a97f820c4377c8b79c1c82cffd5030733f6a10070ce29445320854fa80b,AM HARVESTING INC,1118 ROCKWOOD AVE,HEBER,92249,true,false,2
1c9d646dfce1a758b11cda2f7986b8c9cf0a1f2e38c65992f8b7d39802c4adfa,IMPORT WAREHOUSE INC,11029 HARRY HINES BLVD,DALLAS,75229,true,false,2
1a246d10246362623edd89e5f8138410b57768c46ecdbf55f6f5557533759781,SRU INC,8019 HANKINS INDUSTRIAL PARK,TOANO,23168,true,false,2
f9f7b5e7ac44ddd6bb732955af9ee8aa07f948c13ebe6bf358a3c4ecd767ff8d,TRI COUNTY REFRIGERATION INC,2080 NW 96 AVENUE,MIAMI,33172,true,false,2
75fe45e830351c88996ca16d6474a751f8ed3bccde383aade3697d4a11df55a6,J  D PRODUCE INC,3761 MCCANN ROAD SE,DEMING,88030,true,false,2
494a3660540d6040e623956aef88c0780dafa014178141f7c83feb279e3a251e,HOPKINS RESTAURANT GROUP LLC,308 E HOPKINS AVE,ASPEN,81611,true,false,2
8fb0636c0af9902f948ae3cf29fa13b5fdb67a0a6719bd8057d2c46b9003254c,SPECTRUM HEALTHCARE RESOURCES INC,12647 OLIVE BLVD STE 600,SAINT LOUIS,63141,true,false,2
aaf692edf3b0ae4be376837daf0279c2926ee2e4212a2dff540d2be8efe30a0c,PUERTO RICO GOVERNMENT ETHICS,185 FRANKLIN D ROOSEVELT,SAN JUAN,936,true,false,2
76ed550c98ee6aefcaa09259203e7588036769114237b9e3e3fed412dc2b9ef4,PERSONAL TOUCH BY JR RIVAS INC,7763 CR 19,DEMOPOLIS,36732,true,false,2
f44d037f896a8f54e10f19eac05a09222c6e57bb1308e525a3dd38c76fff494a,HURSTBOURNE PRESCHOOL,5206 ST GABRIEL LANE,LOUISVILLE,40291,true,false,2
572adb4f3e17bf84fceef5e502c2ec5d01972d3f18d9eb88defb349ff83a19dd,CALIFORNIA COACH ORANGE,572 N BATAVIA,ORANGE,92868,true,false,2
b00b2e3543400aeca6b8b5fbf4d1e9470614cea02d3bd30070cc06e2f885c1ea,WINN VOLKSWAGEN,39695 BALENTINE DR,NEWARK,94560,true,false,2
6d577705544c0a7cac1393224b3b868596bcb96469750a13063d910eba1c0885,SAYE PLUMBING CONTRACTORS INC,17211 HOUSTON DR,CYPRESS,77433,true,false,2
cc1d07787051752c5f98e8ae09530a1d4f35325a1ed2e832d48507aebac29682,JULIAN LOPEZ FLC,1945 CHAMBERS LANE,HOLTVILLE,92250,true,false,2
fdb1c333d1b1d4d0975a75aba17c4d00c9b20588b6d4a576b1f9bce70749daae,PETER MARRA,806 HILLSTOWN RD,MANCHESTER,6040,true,false,2
f8044ead8bd9ea3c2a8c5b4bdcb8476e8acee7b4e8d541cd930a3c4e9a846f9f,NAN,525 7TH AVE 22ND FL,NEW YORK,10018,true,false,2
4ecc95e40320ae965582c86d7cd29e93544f69187a4d3b6b40401b1c45bb36cb,ERNIES PLUMBING SERVICE INC,1809 W PIONEER PARKWAY,ARLINGTON,76013,true,false,2
9d0e1f184927c5a16b30526604be510638d983446b959057ed581825dfeff64c,RST GUTTERS INC,4709 TURNER WARNELL A,ARLINGTON,76001,true,false,2
b86b9b23d32efa4956ebf3974f7569102339171c0c352ec03c5ae0cc472e15f7,SSM HEALTH CARE ST LOUIS,6420 CLAYTON ROAD,SAINT LOUIS,63117,true,false,2
2511708c938ae4adb3d56a73691b3374803ff8ae264beb6c343467829b8e58e1,MAMA INEZ,390 YELLOWSTONE AVE,POCATELLO,83201,true,false,2
d34b9f3e133c4456ef5cb2ba508353442af0a54147a96e8b25b9d69730fe5f6c,SIWICKI PLUMBING INC,4145 TRUMP BLVD,MILTON,32583,true,false,2
43e5032681f51c0a676649e1c776cb107722f290cd05224636fab1d8c31a97fb,ACE WORLD CLASS INC,3416 GARFIELD AVE,LOS ANGELES,90040,true,false,2
8ac7340d43ce40de8b023c9ee88033aaff78c3e32bbe2beec1802f35f3d48460,SEVENTH DAY INC,1015 CROCKER ST R 14,LOS ANGELES,90021,true,false,2
6054941c134ed52c4d1b844b9ab65b23a7787af25979b6170c069861b14216dc,CARPET GUYS INC,6708 HARRISON RD SW,CEDAR RAPIDS,52404,true,false,2
4d24defa40de3ddc298be2b1a8c61d85ce324685391e530d9e858ca4374cd119,A PLUS TRANSMISSION,5608 HWY 6 NORTH,HOUSTON,77084,true,false,2
8d2045c8c53351bed62e2a720e2abbdda89e8598bd221abd4eeebe6aeb0c04e5,JDB VICTORIA GROUP LLC,3807 HOUSTON HWY,VICTORIA,77901,true,false,2
c8ad954add7759e8aab2feadc2fbc0eaaf34f388aa02e9665f1b3717750bbcb9,VILLAGE NORTHWEST UNLIMITED,330 VILLAGE CIRCLE,SHELDON,51201,true,false,2
91962115c412d674cf097a8b2a4b579ef433a1ed171197567eb4e746534a3c7a,LAWRENCE HALL YOUTH SERVICES,4833 NORTH FRANCISCO,CHICAGO,60625,true,false,2
0c4dee764a44c6d309da120e01415c84f472e7dc64bbdaf2a84f7f856f55604b,GULFCLIFTON,595 PAULISON AVENUE,CLIFTON,7011,true,false,2
39c923db167ad3626bc0e9616782966a9960e5a23bf77a02c34d627c94d1972f,FINCH PAPER LLC,1 GLEN ST,GLENS FALLS,12801,true,false,2
e5d09a020223ca249e0aba54b80f8666b08ebd4aa3d159df4ccbade5d0233bd9,NOVANT HEALTH,3333 SILAS CREEK PARKWAY,WINSTON SALEM,27103,true,false,2
f06cba551f63f97f4fd4c82b12f5bb513dfab4545d4ed7e94fd0567289fef9b4,ARJAY TELECOMMUNICATIONS INC,1701 SUNRISE HIGHWAY,BAY SHORE,11706,true,false,2
eadc54a3efb863a9533cf2c3f5e8629504142229eebc42ea45d0bcd5dd2b313e,SUN BRIDGE HEALTHCARE CORPORATION,3455 EAST HIGHLAND AVENUE,HIGHLAND,92346,true,false,2
9dded65d5aac32ed92543a7ae542d65b6262f4d8bb6a4feeb4ead03d340d387f,RODRIGUEZ JR JOSE J FLC,3817 NORTH FM 493,DONNA,78537,true,false,2
af2a4d8144809b82a628fd7a5f711d1ebf377da4e9875255aeb54fc3d689d048,BRIGHT FUTURE ELECTRIC,3420 RICHARD ARRINGTON JR BLVD NORTH,BIRMINGHAM,35234,true,false,2
7f0d67737052f1246282bb781a58f2f12ea229ded1afefede826873105f4d48b,FIFER ORCHARDS INC,1919 ALLABANDS MILL ROAD,CAMDEN WYOMING,19934,true,false,2
c7f51c295fdcd9202927515bc6465a2b5e8b9044bf49a491bc5b858a4658950f,METRO FOOD SERVICES,332 CONGRESS STREET,BOSTON,2210,true,false,2
9cc2279e16aa649f45c990829d3dfa5af6e88d329c72a7783a4df8b35bd1b74c,NAN,10305 GUILFORD ROAD,JESSUP,20794,true,false,2
5dc30512fc9029125c7e4ae340d14e1edb0aba26c2d17db3ba82a0b015db3697,AFP FIRE PROTECTION,4915 W COLTER STREET,GLENDALE,85301,true,false,2
815e925fa72159deaec98baabc66606bdffe21d734ac7b4182cbf80a20509c82,ENGINEERED RETAINING SYSTEMS LLC,302 KINGSTON ST,LENOIR CITY,37771,true,false,2
8f5f94d111a6fcd142b9a34536521643ac2ee5b4899d10cac155061afb37c623,NAKAMURA REALTY INC,2554 MARTIN LUTHER KING JR WAY,BERKELEY,94704,true,false,2
c5924051c863dfec4bb8f9919a8024f428d0e5e30646b89598179288d9471e84,JUNIORS FRAMING  REMODELING LLC,7910 E OBISPO AVENUE,MESA,85212,true,false,2
adda85d764cc33defce8ee6af8c84e5fb9242bb508ed0bdbdecad2fd2509acea,DEER RUN FARMS LLC,282 SOUTH COUNTRY ROAD,BROOKHAVEN,11719,true,false,2
5a59372600ba3551a3794843e34e750ba164d3f38ba0477eb8c0f4abc746bed0,M  T MECHANICAL CONTRACTORS,221 PEARSON STREET,BATESVILLE,38606,true,false,2
668e20bab411005de2580312fe5cb952359a61d0f15ae890e8358a296fcf43ad,GROCERY KART,136 N 15TH STREET,ORD,68862,true,false,2
aa061cb628413635aaa9a07487c02cf1e898c76a4e89efada1bfb582856f5f5a,THOMCO ENTERPRISES INC,745 HOLLYWOOD BLVD NW,FORT WALTON BEACH,32548,true,false,2
2e67b8ca676e6ba5f7f8eb0c870ab46b402216dc978ac341e1e79eebafd5b4f9,PAIN AND DISABILITY INSTITUTE PC,191 PALISADE AVE,JERSEY CITY,7306,true,false,2
ac77bdae181a990fe463bc36a9e52d5b284822434776bc75749735d5db34f1f9,SYLVER TREES LLC,PO BOX 210,MOYIE SPRINGS,83845,true,false,2
7ea2e960dafbf2c14171a83bfac718be02e5cf19f8a814a4852c730259e8b1fe,PASSPORT LOVE,2731 S ALAMEDA ST,LOS ANGELES,90058,true,false,2
da3d5edc0a30e1a98e48eebe245ae118f825d600db9c30e435844d46b398f606,TUA FASHION INC,532 E 31ST ST,LOS ANGELES,90011,true,false,2
6f1b8f52f44702f96e07f43ab72eef9d3131c96768d697509b5b18459fa4f7f0,515 MAIN INC,515 NORTH MAIN STREET,DAYTON,45405,true,false,2
f70dc5691c0415bbd31c2390da25d85019eb7be3a0a90ebc93c1955967d112f5,KUMANOMI ISLAND CO LTD,PMB 732,SAIPAN,96950,true,false,2
b80d8ed475a57ba1644e996fea8996ea41af07fb6a7b5882bdd43ed0840037fa,LONOKE COMMUNITY DEVELOPMENT INSTITUTE,215 WAGGONER,LONOKE,72086,true,false,2
b89a137c6f1e499eac4807a47b9d15e753cd034186f46014fe03489e3c42b181,RBS CONSTRUCTION LLC,1981 W MOONDUST TRAIL,QUEEN CREEK,85143,true,false,2
4d50f4994e5ab677a39f4073629cc5b2b7c0cb85cc584356c1b60e8fec54af01,NORTH POINT INTERNAL MEDICINE PC,3005 ROYAL BLVD S,ALPHARETTA,30022,true,false,2
1f8f55c98c18cbe09b74f2ce4ea43fff0193e885729567226845fdd26e6579fa,GRANDYS RESTAURANT,145 N GARLAND AVE,GARLAND,75040,true,false,2
b599c02cd709c2e10ab8ad24b444e10274ba26df3558d57cd9db0e02c133d7f8,WEIBLINGERS RESIDENTIAL CARE INC,1370 WASHINGTON PIKE SUITE 106,BRIDGEVILLE,15017,true,false,2
7fbe827d1e8a7988bdcc8e18da44e2668ae187fb0d228e66bffebbfe9f65dab9,OROZCO JOSE E,PO BOX 3222,EDINBURG,78540,true,false,2
1a188aaa6b2c2648be255effbd68637b592aeb8443d4ba76b53eafc6fdc938a9,CAFE 36 LLC,36 MARTIN LUTHER KING JR BLVD,SAVANNAH,31401,true,false,2
22cfe4abba6b2cb63290bc789bde203e79640576e417e059752b09d680deecde,MARTINEZ GUSTAVO FLC,315 NICHELE BLVD,LAKE PLACID,33852,true,false,2
82832a07da1b1fdabb744f9878a84be11383e111c99c308a92f83f74a6da9705,MICROTEL INN,9910 AVALON RD NW,ALBUQUERQUE,87121,true,false,2
f19f022b14a1597dd17c9b04c52f39e2a54c8a12ee34b1308839cbd990918060,GANA YOO SERVICES,109 TW ALEXANDER DR,DURHAM,27711,true,false,2
1bf8aab13ce0fc28902da80d5710f9731be3f605667f83d24e88a143721cf825,CHICAGO STATE UNIVERSITY,9501 S KING DRIVE,CHICAGO,60628,true,false,2
e7f5b07a42ae4add6558daa679210f979773530ac5f460127a4334e2bc2663d1,NEW BEIJING,17677 N DALE MABRY HWY,LUTZ,33548,true,true,2
529eca2e2a4b699446f5b7057e69259635c90bcbf1c4681fd9edfe5980040eee,GOLTERMAN  SABO INC,3555 SCARLET OAK BLVD,SAINT LOUIS,63122,true,false,2
7c66022fd419a1db70edfef0b5df4246a9049cf16dfef5e9477822561bf0ac02,VIACELL 20 116407,12827 CAPRICORN DRIVE,STAFFORD,77477,true,false,2
edf44c2de81c56236711c866873a4dd0cd1ed7573247a879f24ad29c61948fb1,OCEAN PRIME,2205 N WESTSHORE BLVD,TAMPA,33607,true,true,2
f0bcb22228ac4821365980864f024042f7c02f568c13d89d1276d1f2b32b8b78,WYNN LAS VEGAS,3131 S LAS VEGAS BLVD,LAS VEGAS,89109,true,false,2
f31266d2cb61e28290193f6eae6d51f48b14ba90cadb1f686b19805a5e4a2076,AMERICAN RED CROSS,250 JARI DRIVE,JOHNSTOWN,15904,true,false,2
9781bce46d9d6f0a430f5dd2b8aaea0ca5caaec0a877009166d526b6aa394680,NAN,1855 EAST 17TH AVE,COLUMBUS,43219,true,false,2
5735f1e9cda6df8d5d63cfdba4d0efb80c8181a19ecdc11d65d6c5464cba5420,FLORIDA HMA REGIONAL SERVICE CENTER LLC,101 PARAMOUNT DR,SARASOTA,34232,true,false,2
2006f4e94674179a77a78274151a6f267961e37ec51bf5e499ce90096e0faedf,STURGIS REGIONAL SENIOR CARE,949 HARMON ST,STURGIS,57785,true,false,2
145ab346ea514f5d721e3506318f8a0757ca30e6f89d24517a529845d93fd5b7,SAKURA OF BRYANT INC,7307 ALCOA ROAD,BRYANT,72022,true,false,2
e287212a4ed8881d708f248d622de7b50cc75e7232c786691acf0efea0bb2f15,NOVINGTON MANAGEMENT GROUP LLC,2015 SE 10TH AVENUE,TOPEKA,66607,true,false,2
f686653b12ad2bb21d124eaf9c5d55444c821384040ac4b7e7602360deb68f89,MCDONALDS OF SOUTHWEST LOUISIANA,3414 COMMON STREET,LAKE CHARLES,70607,true,false,2
7e7efbb05aa6391388576d6a01bbbe986c2936ee6d1ff6e1dd6d1753295ca6dd,SENTINEL PINE ORCHARDS,832 WITHERELL ROAD,SHOREHAM,5770,true,false,2
45ae6df790c718197daf4f8fac17eabb87b2105d232bb4e8fe591f5e0959d4ed,EDISON FOOD  DRINK LAB,912 W KENNEDY BLVD,TAMPA,33606,true,true,2
28f57305b186c44de6cab503ba82e69684810545ad53ac67c8725d7088100e1b,CSRNC LLC,302 SWART HILL ROAD,AMSTERDAM,12010,true,false,2
923e4c22c5f64542b2ddbe7d93693db9cfcb6572d88ddee0e28e8149164ead47,MARTIN ACOSTA JR FLC,5337 HOLLAND STREET,NAPLES,34113,true,false,2
9ff0d798d51c7d48cb5db5ec561792cf488d09d496ef3e1451583f326d319184,SELECT MART,800 HAMILTON BLVD,SIOUX CITY,51103,true,false,2
0657acad49d5f82ed030eea882d0c19170c3e04e9c6da515fe9eee56e8f05a98,ADMIRAL TESTING SERVICES INC,12111 RIVER ROAD,LULING,70070,true,false,2
ed451da839a05f2d64d8af16a923b84ad7187dce1f636f12dcc4806600042cad,REAL PROPERTY MANAGEMENT,352 GEST ST,CINCINNATI,45203,true,false,2
fd701c849173d4083304c60a9f4655ef79c1773ecf087a20c93d1e134e55553d,BANNER ASSOCIATES INC,60 MERKEL ROAD,GILBERTSVILLE,19525,true,false,2
bd94d6620ea880eb3b8a84fe50fe6ff248127fec4b9aa1a2457e3427d889952c,GEM CORP,PO BOX 504974,SAIPAN,96950,true,false,2
17e4a074823bf960b78791024d945bac501ca61a72fc41065dcf99d3aa82e545,ANTONIO SANDOVAL FLC,801 LAUREL AVENUE APT B,HAMMONTON,8037,true,false,2
2ac7dd5a01341b0e1c5047bb464dcfbf565cf71a6fc5a656233068c40c258fea,GUANZON RESIDENTIAL CARE  2,1727 SHORELINE DR,MARYSVILLE,95901,true,false,2
d8fe1bde30bcb4fccaa379df40ef5eb94ed5d56b819bf2508bb3ef65ac1665ec,LABOR STAFFING INC,3501 W VINE ST SUITE 525,KISSIMMEE,34741,true,false,2
b52da2ee0a12168a99e3c611974419a2d900d4b82bd82e3ef823245b0575ae4d,RUTLEDGE PIKE ELECTRIC COMPANY LLC,7301 OLD RUTLEDGE PIKE,KNOXVILLE,37924,true,false,2
5cbee80ec6f09162acc40602e49d7491de3dd28856a831b69f12145c9b0a1374,BUFFET PALACE INC,4608 WEST GATE BLVD,AUSTIN,78745,true,false,2
efea2d0a894c1dce7001d0149c2aa6a88e5baa0129f49202f2d5da7984e8d635,AMPERSAND,36 MARTIN LUTHER KING JR BLVD,SAVANNAH,31401,true,false,2
2e93def888e6c46f46458de17c313a6b32c551aaf8adae9b8a69f00c48ec158f,COMMUNITY MANAGEMENT CORPORATION,10925 REED HARTMAN HWY SUITE 200,CINCINNATI,45242,true,false,2
be8c6f818736688508957a386380e3ad90429c1510ad8edf16da024c219b2428,CARLSON CONSTRUCTORS CORP,17250 NEW LENOX ROAD,JOLIET,60433,true,false,2
1de757a692a9c26f68306dfb354b3a08db7444b097f3dc072102eb737f6d926c,GENERAL DYNAMICS INFORMATION TECHNOLOGY,3020 US HWY 301 S,RIVERVIEW,33578,true,false,2
c5ed5a785d4bd71044bfcb2ff275b660dafede1ca7975d12bbdf1ad36ba73600,GLOBAL HEALTHCARE GROUP LLC,2151 LINGLESTOWN ROAD,HARRISBURG,17110,true,false,2
984d0b6c64281caf767168bacb65bbe26684f295f5d0ad014b8d98ae30a292d6,TERSTEP CO INC,9292 E 131ST STREET,FISHERS,46038,true,false,2
9c401782b5899a003c063ead957160d74287f61ab089b39423889fd40e176e50,LOCHRIDGE PRIEST INC,2901 E INDUSTRIAL BLVD,WACO,76705,true,false,2
4de70c3606dd2f3c7ee1970fef6d0629d1c8f120b1c628d86a7c26041b256c00,MARIOS PAINTING OF SOUTH FLORIDA INC,4533 KELMAR DRIVE,WEST PALM BEACH,33415,true,false,2
b745eb26d32313ec858c56abc56c414724a88c698c8f35eea7ccaecdc77be9da,JY HARVESTING,14550 LA ESTRELLA,GOODYEAR,85338,true,false,2
865952f64a2f57b72ca5ec0e522d3ea13ed766106dfe51226b09873653b675e5,RCDS CONTRACTORS,7200 W BELL ROAD,GLENDALE,85308,true,false,2
aa467921805abf2c28de03dcc56bae1e7e7c43846cbdf356059b51022170026c,BOTECO COPACABANA,437 ESPANOLA WAY,MIAMI BEACH,33139,true,true,2
38a88f2275d0eddee125c3647dcb4e0024cf9a9e8a5daff06f3e3be82d92d8e1,GAUTIER STEEL LTD,80 CLINTON STREET,JOHNSTOWN,15901,true,false,2
15e6b6138de63352a2ee6863ffa1064cb720aef29fdff6864178bdf154afe781,SOLE MIO,2430 PORTER STREET,LOS ANGELES,90021,true,false,2
db7eaf489f64e5138d724eaa11f86da9b8e4bc7aa319f2549ad090676bcf0a78,MOUNT AIRY 1 LLC,312 WOODLAND RD,MOUNT POCONO,18344,true,false,2
a0c799b73cfb1bbbfaff3285a8d538a4e04e16c800a25c521654cc2eb9b415fc,MASTERS MECHANICAL INSULATION,80 CREAMERY ST,MYERSTOWN,17067,true,false,2
668d58cde1cef4d905eec5292d5c6ec2b2b97995834b649fe84f74ef2f0d337d,GINGER G,3616 NOAKES ST,LOS ANGELES,90023,true,false,2
38bbcb52996d0b14b3322efb42b876e74861398cdcc50ec42c141856160073c7,ARK ENGINEERING  TECHNICAL SERVICES,639 GRANITE STREET SUITE 200,BRAINTREE,2184,true,false,2
2f60fdd3f6acbae2b1d95ae7d1ecf48dfc469fa0c3a9eebe674dbbd46ea3e5e3,ALFRED PAQUETTE,1250 RIO VISTA AVE,LOS ANGELES,90023,true,false,2
43910cc5af0b27c835a87fb5ca229abcb6426d9601b55b69d2e6a16e7ff27f4e,JULIAN LOPEZ FLC,2444 PORTICO BLVD,CALEXICO,92231,true,false,2
98d6136bcac6652f9035ae2c3a9c3243f09c84f49960a5b5248a38068d41247f,PRIMEX TECHNOLOGY INC,1250 EAST ARROWHEAD TRAIL,GILBERT,85297,true,false,2
70a92f4c5bf3ee98c81771657199e6685449d135872641e0eba479c553345f2f,AFCO STEEL,600 S 28TH STREET,VAN BUREN,72956,true,false,2
fd4be541ab8290d2cffa0ae881f97d54df6ac3419a6f68527a25ac6c09afe8c7,BTB SYSTEMS INC,3715 BUCKNER ST,EL PASO,79925,true,false,2
8a4d4f60862c6217670f022c436a9657007c5c6efc0dae1878464a2488a8455f,CHECK AND CASH,810 CARP RIVER LANE,ISHPEMING,49849,true,false,2
34dd4481b6febec122e156fabab60690ddfd4205a30f362bd1bab015e19b9c88,MCCLAMS DRYWALL LLC,1440 NORTH MATTHEWS ROAD,LAKE CITY,29560,true,false,2
7f6ab364a22978032836129e7a72ba22b8341ee12e4f40b4105f339daefec7ad,ACCURIDE CORPORATION,1015 E 12TH STREET,ERIE,16503,true,false,2
6c504e62924396c2af061318a57c95e840df1f3eff138c31bddb9be304537054,GENE COX MECHANICAL CONTRACTORS,2003 SOUTH ROAN STREET,JOHNSON CITY,37601,true,false,2
4adbca83295c405da44d73c1cf7c007abb51e2802933eb1c718163376c1bb827,DOLLAR GENERAL  11523,503 NORTH MAIN STREET,HACKETT,72937,true,false,2
52e4b78e2e42c1390dbddc6cede138c3585e27612461678b75abf5103d0a3f3d,FELIX URIAS HILDA,PHYSICAL MAW HOUSING ADDRESS,SALOME,85348,true,false,2
ab90709181e3f43b485b7e74eedd9db7f434ba598b5861ef054ffcf583821e19,TC TRUCKING INC,2700 COAL CREEK ROAD,CASPER,82601,true,false,2
a04589ab47dc372e2c090fd363c43af75aeba74cdaf41fe19427d0dd73aca455,ZERO WASTE SOLUTIONS INC,2325 N JACKSON,JUNCTION CITY,66441,true,false,2
fd73627acf66ace6dedea7a2d77b180b453d65e1540f8eece7bd70a7c2d7f4df,TAQUERIA MI MEXICO,4205 N ARMENIA AVE,TAMPA,33607,true,true,2
b8fd34b5b720071330f917cb7f9d775876b77f8d2ab4d74b4f9127bf3e79e198,WOW BROWS,7001 FAYETTEVILLE RD,DURHAM,27713,true,false,2
85793ffd1bb722d9646ddc62e8f69756c8cbd55beccc19300e2100dbf318c590,ZERILLOS ITALIAN GRILL,11653 COUNTRYWAY BLVD,TAMPA,33626,true,true,2
d7a719f3ab539b745f3a1cd6d3989b5b651b40d71d70004c7a6e7c721977326f,NAN,PO BOX 219,PLUMTREE,28664,true,false,2
5644c0f6d17372c413dcef3e0573eb4991973b5a012f97598a652cac089284f2,INVERRARY VACATION RESORT,3501 INVERRARY BOULEVARD,FORT LAUDERDALE,33319,true,false,2
e967c83d2326a28c5b4512a3a10c74a63dabaae8910365086e631f5f22302d9d,SOTO DIANE FLC,16473 COVE LINE,EDINBURG,78542,true,false,2
e8d31ac1f4f31a6e2c853be378362b5bb4ae86eed5da71365ec97f4c36cf154b,RIGHT WAY PLUMBING CO,1329 SHOTGUN ROAD,FORT LAUDERDALE,33326,true,false,2
749be907bb48a69e75b838b8649f93779b91e42d5ab911440d943b3044568c8d,MUNCHYS PIZZA  WINGS,1608 NE MIAMI GARDENS DR,MIAMI,33179,false,true,2
c8b7803fca240bf99bf45225c1bc27fda50915c09cc125b3509bea1714eaedf0,ANTONINOS PIZZA,2312 FORTUNE RD,KISSIMMEE,34744,false,true,2
1a8f239159cb34d664c16a0114b232bb3ead7573703107bbf7ea7918544b2f97,SOUTHERN MOTORSPORTS OF MILTON LLC,9359 NICHOLS LAKE RD,MILTON,32583,false,true,2
5b78839635205c5d5845893d43c35ea106d8d7684acd556b5caddb70b8805963,DUNKIN DONUTS,31 S LEE ST,LABELLE,33935,false,true,2
8625593f4a413ea9ad0ebb2d7e6497345f3e9b5d81072dced76b75e0bce6fd28,BOCA COUNTRY CLUB,17751 BOCA CLUB BLVD,BOCA RATON,33487,false,true,2
52332639339e459b0fc6d86153cc21555aa824a4887093b33a9647f263e7f3a9,THE BISTRO AT MONA LISA SUITE HOTEL,225 CELEBRATION PLACE,CELEBRATION,34747,false,true,2
63b5f90304e0448dfbb47bdf384850a756d90fcfbbc6f7be476ea5682b98fc73,HARBOR HILLS COUNTRY CLUB,6538 LAKE GRIFFIN RD,LADY LAKE,32159,false,true,2
1d8766315ee42ea271c87b70f6c41dfcdc92305f5eb7d9ab7f0b58347a2360fc,BOSTONS FISH HOUSE,1414 S ATLANTIC AVE,NEW SMYRNA BEACH,32169,false,true,2
4406bf92223edf99ccd6046575255c5f4d91424c81432a7a77c5cdccf6e6a8b1,BOING JUMP CENTER,532 S ECON CIR 120,OVIEDO,32765,false,true,2
7e5d874b70165a31dfeee2aa3b39b69628c86127577f9e8b782db8fefbd90dbf,DAYTONA LAGOON,601 EARL ST,DAYTONA BEACH,32118,false,true,2
236f468297399006ca070ad5205365599a959953d8a5d7e1178d316267c66eb0,ROXYS PUB,309 CLEMATIS ST,WEST PALM BEACH,33401,false,true,2
d894924c52ac0c2dcd40092d62dca38d28eb01097031ea2a752dced1c93392b6,DENNYS 7654,44111 N HWY 27,DAVENPORT,33837,false,true,2
2e619c189ccd0b4bf4793a1606fd50fb4340e8990f8eb7a9f5a809d86a58a1a3,ATHENS CAFE,6271 ST AUGUSTINE RD 7,JACKSONVILLE,32217,false,true,2
52f2fc1d3541618be164af62e28b82f0cbcae532d239eddaa7fcf0286ef0c909,CUBA LATIN CAFE,9636 SW 24 ST,MIAMI,33165,false,true,2
eda3adf65f5598ae213a3f864cb2e6ba1f7e57ffba89567af39850e8988416a0,THE CLUB AT BELLA COLLINA,16350 VETTA DR,MONTVERDE,34756,false,true,2
